season,date,dh_game,home_team_br,away_team_br,home_win,home_runs,away_runs,total_runs,innings,winning_pitcher,losing_pitcher
2025,2025-07-23,1,TBR,CHW,0,9,11,20,9,Leasure,Kelly
2025,2025-07-23,1,TEX,ATH,1,2,1,3,9,Gray,Perkins
2025,2025-07-23,1,TOR,NYY,1,8,4,12,9,Bassitt,Fried
2025,2025-07-23,1,WSN,CIN,0,0,5,5,9,Lodolo,Soroka
2025,2025-07-24,1,CLE,BAL,0,3,4,7,9,Morton,Allen
2025,2025-07-24,1,DET,TOR,0,4,11,15,9,Lauer,Olson
2025,2025-07-24,1,HOU,ATH,0,2,5,7,9,Severino,Alexander
2025,2025-07-24,1,LAA,SEA,0,2,4,6,9,Evans,Kikuchi
2025,2025-07-24,1,STL,SDP,1,9,7,16,9,Gray,Darvish
2025,2025-07-25,1,BAL,COL,0,5,6,11,9,Bird,Kittredge
2025,2025-07-25,1,BOS,LAD,0,2,5,7,9,Sheehan,Bello
2025,2025-07-25,1,CHW,CHC,1,12,5,17,9,Houser,Imanaga
2025,2025-07-25,1,CIN,TBR,1,7,2,9,9,Martinez,Littell
2025,2025-07-25,1,DET,TOR,0,2,6,8,9,Berríos,Montero
2025,2025-07-25,1,HOU,ATH,0,3,15,18,9,Springs,Gusto
2025,2025-07-25,1,LAA,SEA,1,3,2,5,10,Zeferjahn,Legumina
2025,2025-07-25,1,MIL,MIA,0,1,5,6,9,Simpson,Ashby
2025,2025-07-25,1,MIN,WSN,1,1,0,1,9,Matthews,Gore
2025,2025-07-25,1,NYY,PHI,0,5,12,17,9,Banks,Hill
2025,2025-07-25,1,PIT,ARI,0,0,1,1,11,DeSclafani,Ashcraft
2025,2025-07-25,1,SFG,NYM,0,1,8,9,9,Holmes,Webb
2025,2025-07-25,1,STL,SDP,1,3,0,3,9,Mikolas,Pivetta
2025,2025-07-25,1,TEX,ATL,1,8,3,11,9,Eovaldi,Wentz
2025,2025-07-26,1,BAL,COL,1,18,0,18,9,Rogers,Senzatela
2025,2025-07-26,1,BOS,LAD,1,4,2,6,9,Crochet,Kershaw
2025,2025-07-26,1,CHW,CHC,0,1,6,7,9,Horton,Leasure
2025,2025-07-26,1,CIN,TBR,1,6,2,8,9,Ashcraft,Baker
2025,2025-07-26,1,DET,TOR,0,1,6,7,9,Fisher,Vest
2025,2025-07-26,1,HOU,ATH,0,1,5,6,9,Sterner,Brown
2025,2025-07-26,1,KCR,CLE,1,5,3,8,10,Cruz,Clase
2025,2025-07-26,2,KCR,CLE,0,4,6,10,9,Bibee,Bubic
2025,2025-07-26,1,LAA,SEA,0,2,7,9,9,Kirby,Fermin
2025,2025-07-26,1,MIL,MIA,0,4,7,11,9,Junk,Quintana
2025,2025-07-26,1,MIN,WSN,0,3,9,12,9,Parker,Ryan
2025,2025-07-26,1,NYY,PHI,0,4,9,13,9,Suarez,Stroman
2025,2025-07-26,1,PIT,ARI,1,2,0,2,9,Heaney,Kelly
2025,2025-07-26,1,SFG,NYM,0,1,2,3,9,Peterson,Ray
2025,2025-07-26,1,STL,SDP,0,1,3,4,9,Estrada,Liberatore
2025,2025-07-26,1,TEX,ATL,1,6,5,11,10,Armstrong,De Los Santos
2025,2025-07-27,1,BAL,COL,1,5,1,6,9,Sugano,Gomber
2025,2025-07-27,1,BOS,LAD,1,4,3,7,9,Bernardino,May
2025,2025-07-27,1,CHW,CHC,0,4,5,9,9,Brown,Taylor
2025,2025-07-27,1,CIN,TBR,1,2,1,3,9,Singer,Baz
2025,2025-07-27,1,DET,TOR,1,10,4,14,9,Flaherty,Scherzer
2025,2025-07-27,1,HOU,ATH,0,1,7,8,9,Ginn,Gordon
2025,2025-07-27,1,KCR,CLE,1,4,1,5,9,Cameron,Cantillo
2025,2025-07-27,1,LAA,SEA,1,4,1,5,9,Hendricks,Gilbert
2025,2025-07-27,1,MIL,MIA,1,3,2,5,9,Megill,Gibson
2025,2025-07-27,1,MIN,WSN,0,2,7,9,9,Irvin,Adams
2025,2025-07-27,1,NYY,PHI,1,4,3,7,9,Rodón,Wheeler
2025,2025-07-27,1,PIT,ARI,1,6,0,6,9,Skenes,Gallen
2025,2025-07-27,1,SFG,NYM,0,3,5,8,9,Buttó,Rodríguez
2025,2025-07-27,1,STL,SDP,0,2,9,11,9,Kolek,McGreevy
2025,2025-07-27,1,TEX,ATL,1,8,1,9,9,Leiter,Elder
2025,2025-07-28,1,ATH,SEA,0,1,3,4,9,Castillo,Sears
2025,2025-07-28,1,BAL,TOR,1,11,4,15,9,Martin,Bassitt
2025,2025-07-28,1,CHW,PHI,1,6,2,8,9,Martin,Sánchez
2025,2025-07-28,1,CIN,LAD,0,2,5,7,9,Yamamoto,Burns
2025,2025-07-28,1,CLE,COL,0,6,8,14,9,Kinley,Smith
2025,2025-07-28,1,DET,ARI,1,5,1,6,9,Melton,Rodríguez
2025,2025-07-28,1,HOU,WSN,0,1,2,3,9,Pilkington,King
2025,2025-07-28,1,KCR,ATL,0,7,10,17,9,Strider,Hill
2025,2025-07-28,1,LAA,TEX,1,6,4,10,9,Brogdon,deGrom
2025,2025-07-28,1,MIL,CHC,1,8,4,12,9,Mears,Boyd
2025,2025-07-28,1,MIN,BOS,1,5,4,9,9,Duran,Hicks
2025,2025-07-28,1,NYY,TBR,0,2,4,6,9,Rasmussen,Schlittler
2025,2025-07-28,1,SDP,NYM,1,7,6,13,9,Suarez,Soto
2025,2025-07-28,1,SFG,PIT,0,5,6,11,9,Ramírez,Seymour
2025,2025-07-28,1,STL,MIA,1,7,1,8,9,Pallante,Cabrera
2025,2025-07-29,1,ATH,SEA,1,6,1,7,9,Severino,Evans
2025,2025-07-29,1,BAL,TOR,1,16,4,20,9,Morton,Lucas
2025,2025-07-29,2,BAL,TOR,1,3,2,5,9,Kittredge,Hoffman
2025,2025-07-29,1,CHW,PHI,0,3,6,9,9,Luzardo,Cannon
2025,2025-07-29,1,CIN,LAD,0,4,5,9,9,Díaz,Pagán
2025,2025-07-29,1,CLE,COL,1,10,4,14,9,Allen,Gordon
2025,2025-07-29,1,DET,ARI,1,12,2,14,9,Hurter,Pfaadt
2025,2025-07-29,1,HOU,WSN,1,7,4,11,9,Sousa,Chafin
2025,2025-07-29,1,KCR,ATL,1,9,6,15,9,Lugo,Fedde
2025,2025-07-29,1,LAA,TEX,1,8,5,13,9,Burke,Gray
2025,2025-07-29,1,MIL,CHC,1,9,3,12,9,Priester,Rea
2025,2025-07-29,1,MIN,BOS,0,5,8,13,9,Giolito,Ohl
2025,2025-07-29,1,NYY,TBR,1,7,5,12,9,Fried,Boyle
2025,2025-07-29,1,SDP,NYM,1,7,1,8,9,Peralta,Buttó
2025,2025-07-29,1,SFG,PIT,0,1,3,4,9,Ashcraft,Rogers
2025,2025-07-29,1,STL,MIA,0,0,5,5,9,Alcantara,Gray
2025,2025-07-30,1,ATH,SEA,1,5,4,9,9,Springs,Woo
2025,2025-07-30,1,BAL,TOR,0,8,9,17,9,Fluharty,Cano
2025,2025-07-30,1,CHW,PHI,1,9,3,12,9,Vasil,Lazar
2025,2025-07-30,1,CIN,LAD,1,5,2,7,9,Barlow,Sheehan
2025,2025-07-30,1,CLE,COL,1,5,0,5,9,Junis,Freeland
2025,2025-07-30,1,DET,ARI,1,7,2,9,9,Paddack,Nelson
2025,2025-07-30,1,HOU,WSN,1,9,1,10,9,Gusto,Gore
2025,2025-07-30,1,KCR,ATL,1,1,0,1,10,Long,Hernández
2025,2025-07-30,1,LAA,TEX,0,3,6,9,9,Eovaldi,Soriano
2025,2025-07-30,1,MIL,CHC,0,3,10,13,9,Imanaga,Peralta
2025,2025-07-30,1,MIN,BOS,0,1,13,14,9,Bello,Matthews
2025,2025-07-30,1,NYY,TBR,1,5,4,9,11,Hill,Kelly
2025,2025-07-30,1,SDP,NYM,1,5,0,5,9,Darvish,Holmes
2025,2025-07-30,1,SFG,PIT,0,1,2,3,10,Mattson,Walker
2025,2025-07-30,1,STL,MIA,0,0,2,2,9,Quantrill,Mikolas
2025,2025-07-31,1,CIN,ATL,0,11,12,23,10,Johnson,Pagán
2025,2025-07-31,1,NYY,TBR,1,7,4,11,9,Stroman,Pepiot
2025,2025-07-31,1,SEA,TEX,1,6,0,6,9,Kirby,Rocker
2025,2025-08-01,1,ATH,ARI,1,5,1,6,9,Lopez,DeSclafani
2025,2025-08-01,1,BOS,HOU,1,2,1,3,10,Weissert,Sousa
2025,2025-08-01,1,CHC,BAL,1,1,0,1,9,Horton,Rogers
2025,2025-08-01,1,CIN,ATL,1,3,2,5,9,Singer,Elder
2025,2025-08-01,1,CLE,MIN,1,3,2,5,10,Smith,Funderburk
2025,2025-08-01,1,COL,PIT,1,17,16,33,9,Darnell,Santana
2025,2025-08-01,1,LAA,CHW,0,3,6,9,9,Leasure,Anderson
2025,2025-08-01,1,MIA,NYY,1,13,12,25,9,Bender,Doval
2025,2025-08-01,1,NYM,SFG,0,3,4,7,10,Walker,Díaz
2025,2025-08-01,1,PHI,DET,1,5,4,9,9,Kerkering,Hanifee
2025,2025-08-01,1,SDP,STL,1,4,1,5,9,Pivetta,Liberatore
2025,2025-08-01,1,SEA,TEX,1,4,3,7,9,Bazardo,Garcia
2025,2025-08-01,1,TBR,LAD,0,0,5,5,9,Kershaw,Baz
2025,2025-08-01,1,TOR,KCR,0,3,9,12,9,Wacha,Gausman
2025,2025-08-01,1,WSN,MIL,0,9,16,25,9,Quintana,Parker
2025,2025-08-02,1,ATH,ARI,0,2,7,9,9,Gallen,Ginn
2025,2025-08-02,1,BOS,HOU,1,7,3,10,9,Wilson,Gordon
2025,2025-08-02,1,CHC,BAL,0,3,4,7,9,Wolfram,Thielbar
2025,2025-08-02,1,CIN,ATL,0,2,4,6,9,Waldrep,Suter
2025,2025-08-02,1,CLE,MIN,1,5,4,9,9,Enright,Ohl
2025,2025-08-02,1,COL,PIT,1,8,5,13,9,Hill,Ashcraft
2025,2025-08-02,1,LAA,CHW,0,0,1,1,9,Civale,Hendricks
2025,2025-08-02,1,MIA,NYY,1,2,0,2,9,Pérez,Schlittler
2025,2025-08-02,1,NYM,SFG,1,12,6,18,9,Garrett,Teng
2025,2025-08-02,1,PHI,DET,0,5,7,12,9,Skubal,Wheeler
2025,2025-08-02,1,SDP,STL,0,5,8,13,9,McGreevy,Vásquez
2025,2025-08-02,1,SEA,TEX,0,4,6,10,11,Curvelo,Legumina
2025,2025-08-02,1,TBR,LAD,1,4,0,4,9,Rasmussen,Snell
2025,2025-08-02,1,TOR,KCR,1,4,2,6,9,Scherzer,Cameron
2025,2025-08-02,1,WSN,MIL,0,2,8,10,9,Woodruff,Irvin
2025,2025-08-03,1,ATH,ARI,0,4,6,10,9,Rodríguez,Perkins
2025,2025-08-03,1,BOS,HOU,1,6,1,7,9,Giolito,Valdez
2025,2025-08-03,1,CHC,BAL,1,5,3,8,9,Palencia,Akin
2025,2025-08-03,1,CLE,MIN,0,4,5,9,9,Funderburk,Cantillo
2025,2025-08-03,1,COL,PIT,0,5,9,14,9,Keller,Blalock
2025,2025-08-03,1,LAA,CHW,1,8,5,13,9,Jansen,Alexander
2025,2025-08-03,1,MIA,NYY,1,7,3,10,9,Cabrera,Gil
2025,2025-08-03,1,NYM,SFG,0,4,12,16,9,Whisenhunt,Montas
2025,2025-08-03,1,PHI,DET,1,2,0,2,9,Sánchez,Morton
2025,2025-08-03,1,SDP,STL,1,7,3,10,9,Cease,Pallante
2025,2025-08-03,1,SEA,TEX,1,5,4,9,9,Evans,deGrom
2025,2025-08-03,1,TBR,LAD,0,0,3,3,9,Yamamoto,Englert
2025,2025-08-03,1,TOR,KCR,0,4,7,11,10,Harvey,Domínguez
2025,2025-08-03,1,WSN,MIL,0,3,14,17,9,Ashby,Lord
2025,2025-08-04,1,ARI,SDP,1,6,2,8,9,Pfaadt,Sears
2025,2025-08-04,1,ATL,MIL,0,1,3,4,9,Priester,Fedde
2025,2025-08-04,1,BOS,KCR,1,8,5,13,9,Bello,Falter
2025,2025-08-04,1,CHC,CIN,0,2,3,5,9,Barlow,Brasier
2025,2025-08-04,1,COL,TOR,0,1,15,16,9,Lauer,Gordon
2025,2025-08-04,1,DET,MIN,1,6,3,9,9,Mize,Davis
2025,2025-08-04,1,LAA,TBR,1,5,1,6,9,Kikuchi,Houser
2025,2025-08-04,1,LAD,STL,0,2,3,5,9,O'Brien,Stewart
2025,2025-08-04,1,MIA,HOU,0,2,8,10,9,Alexander,Alcantara
2025,2025-08-04,1,NYM,CLE,0,6,7,13,10,Smith,Helsley
2025,2025-08-04,1,PHI,BAL,1,13,3,16,9,Luzardo,Povich
2025,2025-08-04,1,PIT,SFG,1,5,4,9,9,Moreta,Rodríguez
2025,2025-08-04,1,TEX,NYY,1,8,5,13,10,Coulombe,Bird
2025,2025-08-05,1,ARI,SDP,0,5,10,15,11,Suarez,Woodford
2025,2025-08-05,1,ATL,MIL,0,2,7,9,9,Peralta,Wentz
2025,2025-08-05,1,BOS,KCR,1,6,2,8,9,Crochet,Bergert
2025,2025-08-05,1,CHC,CIN,0,1,5,6,9,Littell,Kittredge
2025,2025-08-05,1,COL,TOR,0,4,10,14,9,Berríos,Molina
2025,2025-08-05,1,DET,MIN,0,3,6,9,9,Matthews,Paddack
2025,2025-08-05,1,LAA,TBR,0,3,7,10,9,Pepiot,Soriano
2025,2025-08-05,1,LAD,STL,1,12,6,18,9,Sheehan,Mikolas
2025,2025-08-05,1,MIA,HOU,0,3,7,10,9,Blubaugh,Quantrill
2025,2025-08-05,1,NYM,CLE,0,2,3,5,9,Festa,Rogers
2025,2025-08-05,1,PHI,BAL,1,5,0,5,9,Walker,Kremer
2025,2025-08-05,1,PIT,SFG,0,1,8,9,9,Webb,Burrows
2025,2025-08-05,1,SEA,CHW,1,8,3,11,9,Woo,Martin
2025,2025-08-05,1,TEX,NYY,1,2,0,2,9,Eovaldi,Williams
2025,2025-08-05,1,WSN,ATH,0,7,16,23,9,Severino,Gore
2025,2025-08-06,1,ARI,SDP,0,2,3,5,9,Morejón,Backhus
2025,2025-08-06,1,ATL,MIL,0,4,5,9,9,Quintana,Strider
2025,2025-08-06,1,BOS,KCR,0,3,7,10,9,Wacha,May
2025,2025-08-06,1,CHC,CIN,1,6,1,7,9,Horton,Abbott
2025,2025-08-06,1,COL,TOR,0,1,20,21,9,Gausman,Freeland
2025,2025-08-06,1,DET,MIN,0,4,9,13,9,Hatch,Flaherty
2025,2025-08-06,1,LAA,TBR,0,4,5,9,9,Cleavinger,Zeferjahn
2025,2025-08-06,1,LAD,STL,0,3,5,8,9,Romero,Vesia
2025,2025-08-06,1,MIA,HOU,1,6,4,10,9,Junk,Arrighetti
2025,2025-08-06,1,NYM,CLE,0,1,4,5,9,Williams,Peterson
2025,2025-08-06,1,PHI,BAL,0,1,5,6,9,Rogers,Suarez
2025,2025-08-06,1,PIT,SFG,0,2,4,6,9,Walker,Santana
2025,2025-08-06,1,SEA,CHW,1,8,6,14,9,Kirby,Cannon
2025,2025-08-06,1,TEX,NYY,0,2,3,5,9,Leiter,Garcia
2025,2025-08-06,1,WSN,ATH,1,2,1,3,9,Ferrer,Kelly
2025,2025-08-07,1,ATL,MIA,1,8,6,14,9,Johnson,Simpson
2025,2025-08-07,1,PIT,CIN,1,7,0,7,9,Skenes,Singer
2025,2025-08-07,1,SEA,CHW,1,4,3,7,11,Kowar,Eisert
2025,2025-08-07,1,WSN,ATH,0,0,6,6,9,Lopez,Parker
2025,2025-08-08,1,ARI,COL,1,6,1,7,9,Gallen,Gomber
2025,2025-08-08,1,ATL,MIA,0,1,5,6,9,Cabrera,Elder
2025,2025-08-08,1,BAL,ATH,1,3,2,5,9,Sugano,Ginn
2025,2025-08-08,1,CHW,CLE,0,5,9,14,9,Bibee,Civale
2025,2025-08-08,1,DET,LAA,1,6,5,11,9,Melton,Detmers
2025,2025-08-08,1,LAD,TOR,1,5,1,6,9,Kershaw,Scherzer
2025,2025-08-08,1,MIL,NYM,1,3,2,5,9,Woodruff,Senga
2025,2025-08-08,1,MIN,KCR,1,9,4,13,9,Ryan,Lugo
2025,2025-08-08,1,NYY,HOU,0,3,5,8,10,Hader,Williams
2025,2025-08-08,1,PIT,CIN,1,3,2,5,9,Nicolas,Santillan
2025,2025-08-08,1,SDP,BOS,0,2,10,12,9,Buehler,Pivetta
2025,2025-08-08,1,SEA,TBR,1,3,2,5,9,Vargas,Jax
2025,2025-08-08,1,SFG,WSN,1,5,0,5,9,Teng,Irvin
2025,2025-08-08,1,STL,CHC,1,5,0,5,9,McGreevy,Boyd
2025,2025-08-08,1,TEX,PHI,0,1,9,10,9,Sánchez,Kelly
2025,2025-08-09,1,ARI,COL,1,6,5,11,9,Hoffmann,Herget
2025,2025-08-09,1,ATL,MIA,1,7,1,8,9,Waldrep,Gusto
2025,2025-08-09,2,ATL,MIA,1,8,6,14,9,Fedde,Alcantara
2025,2025-08-09,1,BAL,ATH,0,3,11,14,9,Perkins,Young
2025,2025-08-09,1,CHW,CLE,0,1,3,4,9,Cantillo,Burke
2025,2025-08-09,1,DET,LAA,0,4,7,11,9,Kikuchi,Morton
2025,2025-08-09,1,LAD,TOR,1,9,1,10,9,Snell,Bassitt
2025,2025-08-09,1,MIL,NYM,1,7,4,11,9,Koenig,Stanek
2025,2025-08-09,1,MIN,KCR,0,0,2,2,9,Cameron,Ober
2025,2025-08-09,1,NYY,HOU,1,5,4,9,9,Bednar,King
2025,2025-08-09,1,PIT,CIN,0,1,2,3,9,Martinez,Mlodzinski
2025,2025-08-09,1,SDP,BOS,1,5,4,9,10,Adam,Whitlock
2025,2025-08-09,1,SEA,TBR,1,7,4,11,9,Evans,Boyle
2025,2025-08-09,1,SFG,WSN,0,2,4,6,9,Lord,Whisenhunt
2025,2025-08-09,1,STL,CHC,0,1,9,10,9,Rea,Pallante
2025,2025-08-09,1,TEX,PHI,0,2,3,5,9,Luzardo,deGrom
2025,2025-08-10,1,ARI,COL,1,13,6,19,9,Pfaadt,Gordon
2025,2025-08-10,1,ATL,MIA,1,7,1,8,9,Wentz,Phillips
2025,2025-08-10,1,BAL,ATH,0,2,3,5,9,Alvarado,Akin
2025,2025-08-10,1,CHW,CLE,1,6,4,10,9,Martin,Cecconi
2025,2025-08-10,1,DET,LAA,1,9,5,14,9,Mize,Kochanowicz
2025,2025-08-10,1,LAD,TOR,0,4,5,9,9,Hoffman,Vesia
2025,2025-08-10,1,MIL,NYM,1,7,6,13,9,Mears,Díaz
2025,2025-08-10,1,MIN,KCR,1,5,3,8,11,Tonkin,Estévez
2025,2025-08-10,1,NYY,HOU,0,1,7,8,9,Alexander,Fried
2025,2025-08-10,1,PIT,CIN,0,8,14,22,9,Barlow,Ramírez
2025,2025-08-10,1,SDP,BOS,1,6,2,8,9,Cease,Bello
2025,2025-08-10,1,SEA,TBR,1,6,3,9,9,Woo,Houser
2025,2025-08-10,1,SFG,WSN,0,0,8,8,9,Gore,Verlander
2025,2025-08-10,1,STL,CHC,1,3,2,5,9,Gray,Imanaga
2025,2025-08-10,1,TEX,PHI,0,2,4,6,9,Wheeler,Corbin
2025,2025-08-11,1,ATH,TBR,0,4,7,11,9,Pepiot,Springs
2025,2025-08-11,1,CHW,DET,0,1,2,3,9,Finnegan,Eisert
2025,2025-08-11,1,CIN,PHI,0,1,4,5,9,Romano,Abbott
2025,2025-08-11,1,HOU,BOS,1,7,6,13,9,Javier,Crochet
2025,2025-08-11,1,KCR,WSN,1,7,4,11,9,Lynch,Rutledge
2025,2025-08-11,1,LAA,LAD,1,7,4,11,9,Soriano,Yamamoto
2025,2025-08-11,1,MIL,PIT,1,7,1,8,9,Quintana,Heaney
2025,2025-08-11,1,NYY,MIN,1,6,2,8,9,Warren,Matthews
2025,2025-08-11,1,SFG,SDP,0,1,4,5,9,Darvish,Webb
2025,2025-08-11,1,STL,COL,1,3,2,5,9,Leahy,Mejia
2025,2025-08-11,1,TEX,ARI,1,7,6,13,10,Maton,Saalfrank
2025,2025-08-12,1,ATH,TBR,1,6,0,6,9,Lopez,Baz
2025,2025-08-12,1,BAL,SEA,0,0,1,1,9,Kirby,Kremer
2025,2025-08-12,1,CHW,DET,1,9,6,15,9,Gómez,Flaherty
2025,2025-08-12,1,CIN,PHI,1,6,1,7,9,Singer,Suarez
2025,2025-08-12,1,CLE,MIA,1,4,3,7,9,Smith,Faucher
2025,2025-08-12,1,HOU,BOS,0,1,14,15,9,May,Arrighetti
2025,2025-08-12,1,KCR,WSN,1,8,5,13,9,Wacha,Parker
2025,2025-08-12,1,LAA,LAD,1,7,6,13,10,Brogdon,Casparius
2025,2025-08-12,1,MIL,PIT,1,14,0,14,9,Peralta,Skenes
2025,2025-08-12,1,NYM,ATL,1,13,5,18,9,Soto,Strider
2025,2025-08-12,1,NYY,MIN,1,9,1,10,9,Rodón,Adams
2025,2025-08-12,1,SFG,SDP,0,1,5,6,9,Adam,Ray
2025,2025-08-12,1,STL,COL,0,0,3,3,9,Freeland,Liberatore
2025,2025-08-12,1,TEX,ARI,0,2,3,5,9,Beeks,Coulombe
2025,2025-08-12,1,TOR,CHC,1,5,1,6,9,Berríos,Assad
2025,2025-08-13,1,ATH,TBR,0,2,8,10,9,Rasmussen,Ginn
2025,2025-08-13,1,BAL,SEA,1,4,3,7,9,Akin,Brash
2025,2025-08-13,1,CHW,DET,0,0,1,1,9,Melton,Pérez
2025,2025-08-13,1,CIN,PHI,1,8,0,8,9,Greene,Sánchez
2025,2025-08-13,1,CLE,MIA,0,4,13,17,9,Pérez,Allard
2025,2025-08-13,1,HOU,BOS,1,4,1,5,9,Brown,Buehler
2025,2025-08-13,1,KCR,WSN,0,7,8,15,9,Ferrer,Estévez
2025,2025-08-13,1,LAA,LAD,1,6,5,11,9,Burke,Wrobleski
2025,2025-08-13,1,MIL,PIT,1,12,5,17,9,Koenig,Keller
2025,2025-08-13,1,NYM,ATL,0,6,11,17,9,Bummer,Garrett
2025,2025-08-13,1,NYY,MIN,0,1,4,5,9,Ryan,de los Santos
2025,2025-08-13,1,SFG,SDP,0,1,11,12,9,Pivetta,Teng
2025,2025-08-13,1,STL,COL,0,5,6,11,9,Herget,Romero
2025,2025-08-13,1,TEX,ARI,0,4,6,10,9,Curtiss,Maton
2025,2025-08-13,1,TOR,CHC,0,1,4,5,9,Horton,Gausman
2025,2025-08-14,1,BAL,SEA,1,5,3,8,9,Sugano,Evans
2025,2025-08-14,1,CLE,MIA,1,9,4,13,9,Bibee,Cabrera
2025,2025-08-14,1,COL,ARI,0,2,8,10,9,Rodríguez,Blalock
2025,2025-08-14,1,MIN,DET,0,3,4,7,11,Montero,Ramírez
2025,2025-08-14,1,NYM,ATL,0,3,4,7,9,Elder,Helsley
2025,2025-08-14,1,TOR,CHC,1,2,1,3,9,Scherzer,Boyd
2025,2025-08-14,1,WSN,PHI,1,3,2,5,9,Ogasawara,Luzardo
2025,2025-08-15,1,ATH,LAA,1,10,3,13,9,Perkins,Kikuchi
2025,2025-08-15,1,BOS,MIA,1,2,1,3,9,Chapman,Simpson
2025,2025-08-15,1,CHC,PIT,0,2,3,5,9,Santana,Palencia
2025,2025-08-15,1,CIN,MIL,0,8,10,18,9,Mears,Barlow
2025,2025-08-15,1,CLE,ATL,0,0,2,2,9,Waldrep,Cantillo
2025,2025-08-15,1,COL,ARI,1,4,3,7,9,Gordon,Pfaadt
2025,2025-08-15,1,HOU,BAL,0,0,7,7,9,Young,Valdez
2025,2025-08-15,1,KCR,CHW,1,3,1,4,9,Cameron,Civale
2025,2025-08-15,1,LAD,SDP,1,3,2,5,9,Kershaw,Vásquez
2025,2025-08-15,1,MIN,DET,0,0,7,7,9,Morton,Ohl
2025,2025-08-15,1,NYM,SEA,0,9,11,20,9,Ferguson,Helsley
2025,2025-08-15,1,SFG,TBR,0,6,7,13,9,Uceta,Rodríguez
2025,2025-08-15,1,STL,NYY,0,3,4,7,9,Gil,Pallante
2025,2025-08-15,1,TOR,TEX,1,6,5,11,9,Hoffman,Maton
2025,2025-08-15,1,WSN,PHI,0,2,6,8,9,Banks,Beeter
2025,2025-08-16,1,ATH,LAA,1,7,2,9,9,Morales,Anderson
2025,2025-08-16,1,BOS,MIA,1,7,5,12,9,Bello,Quantrill
2025,2025-08-16,1,CHC,PIT,1,3,1,4,9,Kittredge,Sisk
2025,2025-08-16,1,CIN,MIL,0,5,6,11,11,Megill,La Sorsa
2025,2025-08-16,1,CLE,ATL,0,1,10,11,9,Wentz,Cecconi
2025,2025-08-16,1,COL,ARI,1,10,7,17,9,Rolison,Hoffmann
2025,2025-08-16,1,HOU,BAL,1,5,4,9,12,De Los Santos,Akin
2025,2025-08-16,1,KCR,CHW,1,6,2,8,9,Lynch,Burke
2025,2025-08-16,1,LAD,SDP,1,6,0,6,9,Snell,Cease
2025,2025-08-16,1,MIN,DET,0,5,8,13,9,Mize,Kriske
2025,2025-08-16,1,NYM,SEA,1,3,1,4,9,McLean,Woo
2025,2025-08-16,1,SFG,TBR,0,1,2,3,9,Uceta,Buttó
2025,2025-08-16,1,STL,NYY,0,8,12,20,9,Fried,Gray
2025,2025-08-16,1,TOR,TEX,1,14,2,16,9,Lauer,Corbin
2025,2025-08-16,1,WSN,PHI,1,2,0,2,9,Cavalli,Walker
2025,2025-08-17,1,ATH,LAA,0,5,11,16,10,Jansen,Kelly
2025,2025-08-17,1,BOS,MIA,0,3,5,8,9,Phillips,Weissert
2025,2025-08-17,1,CHC,PIT,1,4,3,7,9,Thielbar,Mattson
2025,2025-08-17,1,CIN,MIL,1,3,2,5,10,Ashcraft,Anderson
2025,2025-08-17,1,CLE,ATL,0,4,5,9,9,Bummer,Enright
2025,2025-08-17,1,COL,ARI,1,6,5,11,9,Molina,Woodford
2025,2025-08-17,1,HOU,BAL,0,0,12,12,9,Kremer,Javier
2025,2025-08-17,1,KCR,CHW,1,6,2,8,9,Erceg,Taylor
2025,2025-08-17,1,LAD,SDP,1,5,4,9,9,Vesia,Suarez
2025,2025-08-17,1,MIN,DET,1,8,1,9,9,Hatch,Paddack
2025,2025-08-17,1,NYM,SEA,1,7,3,10,9,Holmes,Kirby
2025,2025-08-17,1,SFG,TBR,1,7,1,8,9,Webb,Pepiot
2025,2025-08-17,1,STL,NYY,0,4,8,12,9,Weaver,Romero
2025,2025-08-17,1,TOR,TEX,0,4,10,14,9,Eovaldi,Berríos
2025,2025-08-17,1,WSN,PHI,0,9,11,20,9,Banks,Poulin
2025,2025-08-18,1,ARI,CLE,0,1,3,4,9,Williams,Gallen
2025,2025-08-18,1,ATL,CHW,0,9,13,22,9,Gómez,Strider
2025,2025-08-18,1,BOS,BAL,0,3,6,9,9,Rogers,May
2025,2025-08-18,1,CHC,MIL,0,0,7,7,9,Peralta,Horton
2025,2025-08-18,1,COL,LAD,1,4,3,7,9,Vodnik,Wrobleski
2025,2025-08-18,1,DET,HOU,1,10,0,10,9,Flaherty,Arrighetti
2025,2025-08-18,1,KCR,TEX,1,4,3,7,9,Wacha,Leiter
2025,2025-08-18,1,LAA,CIN,0,1,4,5,9,Singer,Mederos
2025,2025-08-18,1,MIA,STL,0,3,8,11,9,Svanson,Bachar
2025,2025-08-18,1,PHI,SEA,1,12,7,19,9,Suarez,Gilbert
2025,2025-08-18,1,PIT,TOR,1,5,2,7,9,Sisk,Rodríguez
2025,2025-08-18,1,SDP,SFG,0,3,4,7,9,Ray,Cortés
2025,2025-08-19,1,ARI,CLE,1,6,5,11,9,Burgos,Herrin
2025,2025-08-19,1,ATL,CHW,1,11,10,21,9,Lee,Alexander
2025,2025-08-19,1,BOS,BAL,0,3,4,7,11,Cano,Whitlock
2025,2025-08-19,1,CHC,MIL,1,6,4,10,9,Boyd,Patrick
2025,2025-08-19,2,CHC,MIL,1,4,1,5,9,Taillon,Woodruff
